textID,text,selected_text,sentiment
af3fed7fc3,is back home now gonna miss every one,onna,negative
32480c3c45,ugh! Tis so warm outside too unfair! I want to go read and pack!,unfair,negative
2aaec29d9e,i bet they did some people have no ideia or standards have a lovely time the pair of you,i bet they did some people have no ideia or standards have a lovely time the pair of yo,neutral
3373353ca6,is about to make a nice cup of tea and pop some benadryl...long day...stay positive twitterbugs...goodnight!,.stay positive twitterbugs...goodnight!,positive
f8b1806535,nope het is LOST&amp;found he ;-),s LOST,negative
196a9552c0,This may sound stupid... but i just bought a mask,stupid..,negative
9c0833ac17,if officially done with high school.... so sad... i miss them already! movie later???,so sad.,negative
cdd594a827,imma talk to ya later ishi goodnight kid,i goodnight,positive
1211a1d91f,too bad Vo got me sick I think &amp; I don't even have meds to feel like you.,too ba,negative
56cf13b2e5,they are having a closing down sale ! does not look good.,does not look go,negative
95307ec44e,Just saw &quot;Drag me to Hell&quot;. Sam Ramei is excellant as usual but the kitty scene was kinda hard for me,ll&quot;. Sam Ramei is excellant as usual but the kitty scene was kinda har,neutral
b475878ee8,I feel like an M&amp;M McFlurry mmm... But I won't get one coz I need to look good for when I go to the States!!! 7 weeks 2 go aaaaahhhh!!!,I feel like an M&amp;M McFlurry mmm... But I won't get one coz I need to look good for when I go to the States!!! 7 weeks 2 go aaaaahhhh,neutral
7048b3a9c0,"Nako! Umuulan pa naman! Anyway, enjoy the bike rides!",", enjoy",positive
df783bff1f,Checking out Twitter Trying to find people I know....Unfortunately no one I know uses this website,Unfortunately,negative
1baf4971f9,&quot;toys&quot;??? Advanced load carrying system. Low-cost 1-man outdoor shelter. I didn't get the Wolverine glove,&quot;toys&quot;??? Advanced load carrying system. Low-cost 1-man outdoor shelter. I didn't get the Wolver,neutral
c1f95024cb,"Think wearing bermudas at the cinema wasn't a good idea after all, but outside was humid like cwazy!",a wasn't a good,negative
d8977abcc3,Definitely grass cutting Cole has committed himself to stacking wood for our neighbor as well. Past 2 days set is back too far.,ck too far,negative
3b4ce30ad8,&quot;now or never&quot; makes me cry everytime lol.,&quot;now or never&quot; makes me cry ever,neutral
bdee06c65d,I had a super cool dream last night. asked me and to be on her show. Wooowww. *hopes it will come true* ),. Wooowww,positive
66f1a363c0,super stressful day &amp; can't sleep...glad I found you your so sweet to take the time to make strangers feel good.,super stressful day &amp; can't sleep...glad I found you your so sw,neutral
81b61650fa,I ruined my lunch by eating half a bag of cheddar popcorn....now I feel sick.,now I feel sick.,negative
2cf3a91b48,Bout to get ready for work ugh i hate workin on fridays,hate wo,negative
ab9a4b9c31,"As old as the answer to the ultimate question of life, the universe &amp; everything. That's 42, for all the non-Hitchikers Guide fans","As old as the answer to the ultimate question of life, the universe &amp; everything. That's 42, for all the non-Hitchikers Guide fa",neutral
71a57755f6,&quot;Friends are the same soul different bodies.&quot; Plato,quot;Frie,positive
ff207f2540,More to thank for #ff shouts and heaps more. Sry will be here all night i now realise,More to thank for #ff shouts and heaps more. Sry will be here all night i now realis,neutral
e8b373e460,"Woke up dreaming I met my Hero; Author Anne Rice &amp; her son, author Christopher Rice. I was in such euphoria. Perhaps I would someday.",ce. I was in such euphori,positive
827d246ca2,"I just retweeted your jesus post as it made me laugh... don't worry, wasn't a subliminal code",laugh.,positive
c7571164b4,"Oh ****.... Here goes my head again, &quot;I'm Spinning Around&quot;",Oh ****..,negative
9f38b5e487,Yep! It's just quarter til 4 now. I'm going to try to sleep now that my headache is subsiding. Take it easy Teddy!,y headache,negative
f381fcd874,really?! Ur getting rid of it! That's sad,! That's sad,negative
80cea4864e,"I feel like ive done the London marathon, I ach all over",ach al,negative
664f65b5c8,"Had to change &quot;within 50 miles&quot;, because within 25 miles were effin' BORING.",iles were effin',negative
d5e3295cad,say Hi Nikki pleaseeeeee...lol. (Soulja Boy Tell 'Em LIVE live &gt; http://ustre.am/2UhS),say Hi Nikki pleaseeeeee.,neutral
27eed86c41,hi I'm ok still not feeling great,hi I'm ok still not feeling grea,negative
23e6a370ca,My name is toggling in and out of Google Suggestions Help me by searching more for &quot;Ganesh Jaju&quot; and clicking on some link,My name is toggling in and out of Google Suggestions Help me by searching more for &quot;Ganesh Jaju&quot; and clicking on so,neutral
8bb353dccb,"possibly! NyQuil will get me through tonight though Doctors Monday! (I hope for the swine, just so I can be on google maps)..jk",I hope,positive
71d7472fb1,Now i feel really really bad...sorry,bad..,negative
76d03aa370,so my friends are coming to see you on NYC...but im on stupid vaca in the stupid cayman islands so i cnt go iloveyou&lt;3,.but im on stupid vaca in the stupid cayman islands so i cnt go iloveyou&l,neutral
5de31bf0bd,aww i know its my addiction! awww i know sameee ! its just more more more !,aww i know its my addiction! awww i know sameee ! its just more more mor,neutral
9009cd3ede,"ive been trying to get over her for years, its so hard to move on, when youre so in love..it sucks",..it sucks,negative
d4f47f10dd,the grates &amp; children collide tonight,the grates &amp; children collide tonig,neutral
4ec90bd854,"yes, actually, I am. When I'm home, moms does the laundry &amp; I do the babysitting. She broke something that didn't need 2 b fixed","yes, actually, I am. When I'm home, moms does the laundry &amp; I do the babysitting. She broke something that didn't need 2 b fix",neutral
f532604ee6,doesn't want to go to work....,doesn't want to go to work..,negative
ba3b4be4f5,i miss you SO much-o,i miss you SO much-,negative
3f54f9549f,Ichigo has been good at Ping&amp;pooping outside but not used to the fact he doesn't have his sister lonely puppy,ter lone,negative
3402ecb913,Great long-weekend so far Going for a run now - no Judo tonight Then off to Blue Water for some &quot;Retail Therapy&quot;,Great long-weekend so far Going for a run now - no Judo tonight Then off to Blue Water for some &quot;Retail The,neutral
07bdcb63db,spent all morning watching Eddie Izzard's Glorious! SO funny... realli shud hav studied thou...,SO funny..,positive
63cab552b5,hahaha. do it you'll have a blast.,l have a blast.,positive
dd51596098,i saw a piece of that movie...loved it,..loved it,positive
8d502d49aa,_Ky_Monkey Hope u have an amazing day today Monkey! U deserve it! No cheating on DEW &amp; looking at THE PICTURE! lol Happy Bday! &lt;3,lol Ha,positive
000f629664,That's a relief! I feel better knowing it's hereditary. Have fun!,e fun,positive
e21e4b55e8,Dave i ask you for &quot;The Fix&quot; by JK!!! and send HI to my sister Lisette and me ( Alejandra ) from Mexico!!!!!,Dave i ask you for &quot;The Fix&quot; by JK!!! and send HI to my sister Lisette and me ( Alejandra ) from Mex,neutral
a435e058ae,srry can't go paintballing tonight and there are no good movies out,e no good,negative
25e6e5c10e,rocks my world!!!! soooo funny!!!! &lt;3,funny!,positive
a50c8dc573,o its feels like a hot box and no matter where i go in here it still feels like a hot box! ice cream isn't working n e more,s like a hot box an,negative
a766a8719c,i think they are working why eyes are drooping its so weird being under drugs i dont like it ... cant wait for tomorrow though,s so weird being under drugs i dont like it ..,negative
d2b0f9c3f1,Hope I get a job cuz we need an apartment. I'm drunk &amp; miss my lil punkin TEHE!!!,Hope I get a job cuz we need an apartment. I'm drunk &amp; miss my lil punkin TEHE!,neutral
50e4529239,Hi Ok i hope its head comes out of the clouds for you&gt; i love Meadowbank shopping center,gt; i love Meadowbank shopping cent,positive
18755ce9ae,@_handz_ well you know those &quot;kind of guys&quot; are just idiots,are jus,negative
884661d640,MMM - BTW I was just talking to you &amp; you were gone. 2.95%,MMM - BTW I was just talking to you &amp; you were gone. 2.,neutral
6ea6d1ac5e,seen loads of new photos and stuff of new moon and cant wait lol (L) Taylor lautner lol takes his shirt off 3 times yum =]... lol,seen loads of new photos and stuff of new moon and cant wait lol (L) Taylor lautner lol takes his shirt off 3 times yu,positive
60c700093b,still got one more year with t-mo tho I might just get a new bb curve. Not too concerned abt apps. Batt life is important,. Not too concerned abt apps. Batt life is important,neutral
f05ff21ce8,nope we only have one really good cuban place... i'll have to ask them...,e really good,positive
83508cf4db,wellity! i think ima gonna clean my room :| ****. i need to read a good book. sense and sensibility here we come! BEAT THAT LILY **,sense and sensibility here we come! BE,positive
5b3a51db23,Pretty sure my kitties missed me...one is laying on me and the other 2 are on each side of me. They are so cute though.,cute th,positive
12f2262ade,"me too. I was in Florida last weekend for the rain. Came back home to RI, rain. Terrible",n. Terrib,negative
31f5db9b5c,The &quot;holy cow&quot; is what did this to me.,The &quot;holy cow&quot; is what did th,neutral
599912ea69,Trader Joe's &quot;sushi&quot; is a fail.,uot;s,negative
e2eb7ab659,I'm Kinda sleepy.. I Was up too late texting a nice boy making date plans for next weekend..,nice bo,positive
a73917f80c,you know you love your mom when you stay up this late just to wrap her gifts (which look glorious) &amp; hand-make a card.. happy mothers day,d.. hap,positive
6a2e91b744,"the movie takes a lot of digs at the Indian Movie Industry so may not much sense, unless you have followed it long enough","he movie takes a lot of digs at the Indian Movie Industry so may not much sense, unless you have followed it long enough",neutral
d290b62835,"???ï¿½ï¿½ ???CE d grade?mock?????, ???????",?CE d grade?mock?,neutral
c2112e0f01,i am so jealous!!,jealous!,negative
5156e1f9c9,I agree with _Crazy it's not worth it - block them &amp; let Twitter police know about harrassment.,bout harrassm,negative
4a0146e1e6,"I'm guessing the belt thing is a no-go since I didn't hear back..Sorry Stop by this weekend, we'll talk bout the ring, etc.",belt thing is a no-go since I didn't hear back.,negative
170874d02b,http://tinyurl.com/d4l3oe Desktop wallpaper like the inside of a monitor,e Desktop wallpaper like the inside of a monitor,neutral
efad30ddc7,There's loads of highly qualified stuff and loads STILL using snail mail.,d loads STILL using snail mail.,negative
465d430992,I wish I could go. See ya at Warped for sure tho!,I wish I could go,positive
748b7f7654,Bored...um...Song of the day: &quot;I caught myself by Paramore&quot; and &quot;No good deed from the musical Wicked&quot; Oh! And Fully Alive by Flyleaf!!!,Bored...,negative
e9f4bb31d6,no...i'm just tired..,..i'm just tired..,negative
2fd6f6105f,new favorite group has to be J*Davey Hi&amp;Low is my ****. why don't the really flygroups come to Miami hell Florida? And no Rock The Bells,new favorite group has to be J*Davey Hi&amp;Low is my ****. why don't the really flygroups come to Miami hell Florida? And no Rock The Bel,neutral
c3eb547008,"Just started on here and i already see and are by far the biggest talkers, er, i mean tweeters!","he biggest talkers,",positive
7c939a446b,yeah I know. I need to get back into twittering. Just haven't felt it. but yes. Thank god for txtin. I would miss ya more,s. Thank god for txtin. I would miss ya more,neutral
82df181b38,"Goodnight PS- thanks for jailbreaking my iPod, stacie &lt;3","Goodnight PS- thanks for jailbreaking my iPod, stacie &lt",neutral
49b741fc13,I would think the pres would be afraid you'd Pun'k him,e afraid,negative
4d5ef22c84,In my nice big bed....ipod on play....soft music flowin....sooooon will be in Fancys dream land,In my nice big bed..,positive
6ca23f90ff,Thats actually not that fun as you would think... I was hurting for a week after a similar experience.,Thats actually not that fun as you would think.,negative
6bc4867f7f,"Ima go to sleep long day ahead....And its all Benicks fault ,i so dislike him. &gt;=( Well Good Nite World!","all Benicks fault ,i so dislike him. &gt;=( Well Good Nite World",neutral
